gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM
0042100232,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.505,0.495,0.415,0.019,0.396,0.17,0.189,0.142,0.396,0.364,0.636,0.643,0.357,0.472,0.528
0042100232,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.6,0.4,0.653,0.059,0.208,0.099,0.139,0.119,0.594,0.636,0.364,0.857,0.143,0.675,0.325
0042100233,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.624,0.376,0.507,0.07,0.359,0.106,0.134,0.113,0.437,0.5,0.5,0.941,0.059,0.642,0.358
0042100233,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.533,0.467,0.429,0.036,0.429,0.179,0.143,0.205,0.393,0.375,0.625,0.75,0.25,0.525,0.475
0042100233,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.624,0.376,0.507,0.07,0.359,0.106,0.134,0.113,0.437,0.5,0.5,0.941,0.059,0.642,0.358
0042100233,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.533,0.467,0.429,0.036,0.429,0.179,0.143,0.205,0.393,0.375,0.625,0.75,0.25,0.525,0.475
0042100234,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.589,0.411,0.535,0.119,0.267,0.129,0.198,0.149,0.416,0.667,0.333,0.778,0.222,0.694,0.306
0042100234,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.635,0.365,0.633,0.041,0.276,0.133,0.092,0.112,0.592,0.613,0.387,0.667,0.333,0.625,0.375
0042100234,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.589,0.411,0.535,0.119,0.267,0.129,0.198,0.149,0.416,0.667,0.333,0.778,0.222,0.694,0.306
0042100234,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.635,0.365,0.633,0.041,0.276,0.133,0.092,0.112,0.592,0.613,0.387,0.667,0.333,0.625,0.375
0042100235,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.586,0.414,0.433,0.06,0.403,0.119,0.164,0.216,0.373,0.69,0.31,0.944,0.056,0.787,0.213
0042100235,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.513,0.488,0.463,0.084,0.442,0.095,0.095,0.105,0.379,0.5,0.5,0.786,0.214,0.611,0.389
0042100235,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.586,0.414,0.433,0.06,0.403,0.119,0.164,0.216,0.373,0.69,0.31,0.944,0.056,0.787,0.213
0042100235,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.513,0.488,0.463,0.084,0.442,0.095,0.095,0.105,0.379,0.5,0.5,0.786,0.214,0.611,0.389
0042100236,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.49,0.51,0.382,0.055,0.545,0.209,0.073,0.064,0.327,0.429,0.571,0.75,0.25,0.585,0.415
0042100236,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.625,0.375,0.396,0.042,0.469,0.156,0.135,0.188,0.354,0.579,0.421,0.667,0.333,0.618,0.382
0042100236,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.49,0.51,0.382,0.055,0.545,0.209,0.073,0.064,0.327,0.429,0.571,0.75,0.25,0.585,0.415
0042100236,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,0.625,0.375,0.396,0.042,0.469,0.156,0.135,0.188,0.354,0.579,0.421,0.667,0.333,0.618,0.382
0042100301,1610612748,Miami,Heat,MIA,heat,240:00,0.625,0.375,0.492,0.153,0.254,0.11,0.254,0.161,0.339,0.379,0.621,0.7,0.3,0.462,0.538
0042100301,1610612738,Boston,Celtics,BOS,celtics,240:00,0.57,0.43,0.467,0.019,0.308,0.178,0.224,0.159,0.449,0.68,0.32,0.455,0.545,0.611,0.389
0042100301,1610612748,Miami,Heat,MIA,heat,240:00,0.625,0.375,0.492,0.153,0.254,0.11,0.254,0.161,0.339,0.379,0.621,0.7,0.3,0.462,0.538
0042100301,1610612738,Boston,Celtics,BOS,celtics,240:00,0.57,0.43,0.467,0.019,0.308,0.178,0.224,0.159,0.449,0.68,0.32,0.455,0.545,0.611,0.389
0042100302,1610612748,Miami,Heat,MIA,heat,240:00,0.605,0.395,0.549,0.137,0.294,0.078,0.157,0.088,0.412,0.464,0.536,0.8,0.2,0.553,0.447
0042100302,1610612738,Boston,Celtics,BOS,celtics,240:00,0.524,0.476,0.362,0.126,0.472,0.094,0.165,0.157,0.236,0.478,0.522,0.85,0.15,0.651,0.349
0042100302,1610612748,Miami,Heat,MIA,heat,240:00,0.605,0.395,0.549,0.137,0.294,0.078,0.157,0.088,0.412,0.464,0.536,0.8,0.2,0.553,0.447
0042100302,1610612738,Boston,Celtics,BOS,celtics,240:00,0.524,0.476,0.362,0.126,0.472,0.094,0.165,0.157,0.236,0.478,0.522,0.85,0.15,0.651,0.349
0042100303,1610612738,Boston,Celtics,BOS,celtics,240:00,0.543,0.457,0.427,0.097,0.35,0.078,0.223,0.087,0.33,0.455,0.545,0.917,0.083,0.618,0.382
0042100303,1610612748,Miami,Heat,MIA,heat,240:00,0.641,0.359,0.587,0.147,0.303,0.138,0.11,0.303,0.44,0.406,0.594,0.818,0.182,0.512,0.488
0042100303,1610612738,Boston,Celtics,BOS,celtics,240:00,0.543,0.457,0.427,0.097,0.35,0.078,0.223,0.087,0.33,0.455,0.545,0.917,0.083,0.618,0.382
0042100303,1610612748,Miami,Heat,MIA,heat,240:00,0.641,0.359,0.587,0.147,0.303,0.138,0.11,0.303,0.44,0.406,0.594,0.818,0.182,0.512,0.488
0042100304,1610612738,Boston,Celtics,BOS,celtics,240:00,0.564,0.436,0.451,0.078,0.235,0.088,0.314,0.127,0.373,0.565,0.435,1.0,0.0,0.677,0.323
0042100304,1610612748,Miami,Heat,MIA,heat,240:00,0.6,0.4,0.39,0.049,0.512,0.146,0.098,0.085,0.341,0.688,0.313,0.786,0.214,0.733,0.267
0042100304,1610612738,Boston,Celtics,BOS,celtics,240:00,0.564,0.436,0.451,0.078,0.235,0.088,0.314,0.127,0.373,0.565,0.435,1.0,0.0,0.677,0.323
0042100304,1610612748,Miami,Heat,MIA,heat,240:00,0.6,0.4,0.39,0.049,0.512,0.146,0.098,0.085,0.341,0.688,0.313,0.786,0.214,0.733,0.267
0042100305,1610612748,Miami,Heat,MIA,heat,240:00,0.521,0.479,0.575,0.075,0.263,0.063,0.163,0.213,0.5,0.391,0.609,0.714,0.286,0.467,0.533
0042100305,1610612738,Boston,Celtics,BOS,celtics,240:00,0.535,0.465,0.495,0.108,0.323,0.14,0.183,0.151,0.387,0.609,0.391,1.0,0.0,0.727,0.273
0042100305,1610612748,Miami,Heat,MIA,heat,240:00,0.521,0.479,0.575,0.075,0.263,0.063,0.163,0.213,0.5,0.391,0.609,0.714,0.286,0.467,0.533
0042100305,1610612738,Boston,Celtics,BOS,celtics,240:00,0.535,0.465,0.495,0.108,0.323,0.14,0.183,0.151,0.387,0.609,0.391,1.0,0.0,0.727,0.273
0042100306,1610612738,Boston,Celtics,BOS,celtics,240:00,0.542,0.458,0.408,0.039,0.32,0.136,0.272,0.223,0.369,0.667,0.333,0.727,0.273,0.688,0.313
0042100306,1610612748,Miami,Heat,MIA,heat,240:00,0.551,0.449,0.378,0.072,0.405,0.117,0.216,0.198,0.306,0.476,0.524,1.0,0.0,0.694,0.306
0042100306,1610612738,Boston,Celtics,BOS,celtics,240:00,0.542,0.458,0.408,0.039,0.32,0.136,0.272,0.223,0.369,0.667,0.333,0.727,0.273,0.688,0.313
0042100306,1610612748,Miami,Heat,MIA,heat,240:00,0.551,0.449,0.378,0.072,0.405,0.117,0.216,0.198,0.306,0.476,0.524,1.0,0.0,0.694,0.306
0042100307,1610612748,Miami,Heat,MIA,heat,240:00,0.659,0.341,0.646,0.063,0.188,0.135,0.167,0.135,0.583,0.419,0.581,0.5,0.5,0.432,0.568
0042100307,1610612738,Boston,Celtics,BOS,celtics,240:00,0.624,0.376,0.48,0.02,0.33,0.2,0.19,0.14,0.46,0.5,0.5,0.909,0.091,0.629,0.371
0042100307,1610612748,Miami,Heat,MIA,heat,240:00,0.659,0.341,0.646,0.063,0.188,0.135,0.167,0.135,0.583,0.419,0.581,0.5,0.5,0.432,0.568
0042100307,1610612738,Boston,Celtics,BOS,celtics,240:00,0.624,0.376,0.48,0.02,0.33,0.2,0.19,0.14,0.46,0.5,0.5,0.909,0.091,0.629,0.371
0042100311,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.646,0.354,0.643,0.25,0.268,0.161,0.089,0.134,0.393,0.417,0.583,0.9,0.1,0.522,0.478
0042100311,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.442,0.558,0.46,0.092,0.379,0.08,0.161,0.207,0.368,0.25,0.75,0.818,0.182,0.452,0.548
0042100311,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.646,0.354,0.643,0.25,0.268,0.161,0.089,0.134,0.393,0.417,0.583,0.9,0.1,0.522,0.478
0042100311,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.442,0.558,0.46,0.092,0.379,0.08,0.161,0.207,0.368,0.25,0.75,0.818,0.182,0.452,0.548
0042100312,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.659,0.341,0.508,0.016,0.333,0.103,0.159,0.087,0.492,0.656,0.344,0.857,0.143,0.717,0.283
0042100312,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.423,0.577,0.274,0.017,0.538,0.085,0.188,0.094,0.256,0.25,0.75,0.857,0.143,0.595,0.405
0042100312,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.659,0.341,0.508,0.016,0.333,0.103,0.159,0.087,0.492,0.656,0.344,0.857,0.143,0.717,0.283
0042100312,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.423,0.577,0.274,0.017,0.538,0.085,0.188,0.094,0.256,0.25,0.75,0.857,0.143,0.595,0.405
0042100313,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.4,0.6,0.34,0.0,0.39,0.05,0.27,0.1,0.34,0.471,0.529,0.769,0.231,0.6,0.4
0042100313,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.605,0.395,0.495,0.073,0.303,0.046,0.202,0.073,0.422,0.704,0.296,0.818,0.182,0.737,0.263
0042100313,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.4,0.6,0.34,0.0,0.39,0.05,0.27,0.1,0.34,0.471,0.529,0.769,0.231,0.6,0.4
0042100313,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.605,0.395,0.495,0.073,0.303,0.046,0.202,0.073,0.422,0.704,0.296,0.818,0.182,0.737,0.263
0042100314,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.476,0.524,0.353,0.05,0.504,0.084,0.143,0.076,0.303,0.619,0.381,0.85,0.15,0.732,0.268
0042100314,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.667,0.333,0.569,0.165,0.275,0.101,0.156,0.055,0.404,0.581,0.419,0.8,0.2,0.634,0.366
0042100314,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.476,0.524,0.353,0.05,0.504,0.084,0.143,0.076,0.303,0.619,0.381,0.85,0.15,0.732,0.268
0042100314,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.667,0.333,0.569,0.165,0.275,0.101,0.156,0.055,0.404,0.581,0.419,0.8,0.2,0.634,0.366
0042100315,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.591,0.409,0.517,0.1,0.35,0.083,0.133,0.133,0.417,0.742,0.258,0.929,0.071,0.8,0.2
0042100315,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.488,0.512,0.364,0.073,0.464,0.082,0.173,0.064,0.291,0.5,0.5,0.706,0.294,0.595,0.405
0042100315,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.591,0.409,0.517,0.1,0.35,0.083,0.133,0.133,0.417,0.742,0.258,0.929,0.071,0.8,0.2
0042100315,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,0.488,0.512,0.364,0.073,0.464,0.082,0.173,0.064,0.291,0.5,0.5,0.706,0.294,0.595,0.405
0042100401,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.489,0.511,0.37,0.13,0.528,0.102,0.102,0.093,0.241,0.55,0.45,0.684,0.316,0.615,0.385
0042100401,1610612738,Boston,Celtics,BOS,celtics,240:00,0.518,0.482,0.367,0.083,0.525,0.1,0.108,0.175,0.283,0.591,0.409,0.952,0.048,0.767,0.233
0042100401,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.489,0.511,0.37,0.13,0.528,0.102,0.102,0.093,0.241,0.55,0.45,0.684,0.316,0.615,0.385
0042100401,1610612738,Boston,Celtics,BOS,celtics,240:00,0.518,0.482,0.367,0.083,0.525,0.1,0.108,0.175,0.283,0.591,0.409,0.952,0.048,0.767,0.233
0042100402,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.57,0.43,0.449,0.075,0.421,0.112,0.131,0.308,0.374,0.667,0.333,0.6,0.4,0.641,0.359
0042100402,1610612738,Boston,Celtics,BOS,celtics,240:00,0.538,0.463,0.341,0.068,0.511,0.148,0.148,0.17,0.273,0.8,0.2,0.8,0.2,0.8,0.2
0042100402,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.57,0.43,0.449,0.075,0.421,0.112,0.131,0.308,0.374,0.667,0.333,0.6,0.4,0.641,0.359
0042100402,1610612738,Boston,Celtics,BOS,celtics,240:00,0.538,0.463,0.341,0.068,0.511,0.148,0.148,0.17,0.273,0.8,0.2,0.8,0.2,0.8,0.2
0042100403,1610612738,Boston,Celtics,BOS,celtics,240:00,0.607,0.393,0.517,0.069,0.336,0.034,0.147,0.147,0.448,0.567,0.433,0.846,0.154,0.651,0.349
0042100403,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.487,0.513,0.42,0.16,0.45,0.18,0.13,0.19,0.26,0.524,0.476,0.733,0.267,0.611,0.389
0042100403,1610612738,Boston,Celtics,BOS,celtics,240:00,0.607,0.393,0.517,0.069,0.336,0.034,0.147,0.147,0.448,0.567,0.433,0.846,0.154,0.651,0.349
0042100403,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.487,0.513,0.42,0.16,0.45,0.18,0.13,0.19,0.26,0.524,0.476,0.733,0.267,0.611,0.389
0042100404,1610612738,Boston,Celtics,BOS,celtics,240:00,0.553,0.447,0.392,0.062,0.464,0.144,0.144,0.175,0.33,0.421,0.579,0.933,0.067,0.647,0.353
0042100404,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.527,0.473,0.467,0.112,0.421,0.075,0.112,0.178,0.355,0.4,0.6,0.667,0.333,0.5,0.5
0042100404,1610612738,Boston,Celtics,BOS,celtics,240:00,0.553,0.447,0.392,0.062,0.464,0.144,0.144,0.175,0.33,0.421,0.579,0.933,0.067,0.647,0.353
0042100404,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.527,0.473,0.467,0.112,0.421,0.075,0.112,0.178,0.355,0.4,0.6,0.667,0.333,0.5,0.5
0042100405,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.545,0.455,0.615,0.135,0.26,0.115,0.125,0.212,0.481,0.5,0.5,0.778,0.222,0.561,0.439
0042100405,1610612738,Boston,Celtics,BOS,celtics,240:00,0.573,0.427,0.426,0.043,0.351,0.085,0.223,0.096,0.383,0.5,0.5,0.727,0.273,0.581,0.419
0042100405,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.545,0.455,0.615,0.135,0.26,0.115,0.125,0.212,0.481,0.5,0.5,0.778,0.222,0.561,0.439
0042100405,1610612738,Boston,Celtics,BOS,celtics,240:00,0.573,0.427,0.426,0.043,0.351,0.085,0.223,0.096,0.383,0.5,0.5,0.727,0.273,0.581,0.419
0042100406,1610612738,Boston,Celtics,BOS,celtics,240:00,0.65,0.35,0.511,0.089,0.367,0.133,0.122,0.3,0.422,0.739,0.261,0.909,0.091,0.794,0.206
0042100406,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.5,0.5,0.369,0.058,0.553,0.126,0.078,0.194,0.311,0.526,0.474,0.895,0.105,0.711,0.289
0042100406,1610612738,Boston,Celtics,BOS,celtics,240:00,0.65,0.35,0.511,0.089,0.367,0.133,0.122,0.3,0.422,0.739,0.261,0.909,0.091,0.794,0.206
0042100406,1610612744,Golden State,Warriors,GSW,warriors,240:00,0.5,0.5,0.369,0.058,0.553,0.126,0.078,0.194,0.311,0.526,0.474,0.895,0.105,0.711,0.289
0042200101,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.505,0.495,0.581,0.188,0.282,0.051,0.137,0.171,0.393,0.588,0.412,0.818,0.182,0.644,0.356
0042200101,1610612748,Miami,Heat,MIA,heat,240:00,0.702,0.298,0.538,0.062,0.346,0.108,0.115,0.146,0.477,0.514,0.486,0.933,0.067,0.64,0.36
0042200101,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.505,0.495,0.581,0.188,0.282,0.051,0.137,0.171,0.393,0.588,0.412,0.818,0.182,0.644,0.356
0042200101,1610612748,Miami,Heat,MIA,heat,240:00,0.702,0.298,0.538,0.062,0.346,0.108,0.115,0.146,0.477,0.514,0.486,0.933,0.067,0.64,0.36
0042200102,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.505,0.495,0.406,0.029,0.543,0.145,0.051,0.217,0.377,0.536,0.464,0.8,0.2,0.66,0.34
0042200102,1610612748,Miami,Heat,MIA,heat,240:00,0.571,0.429,0.475,0.131,0.393,0.074,0.131,0.123,0.344,0.517,0.483,0.688,0.313,0.578,0.422
0042200102,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.505,0.495,0.406,0.029,0.543,0.145,0.051,0.217,0.377,0.536,0.464,0.8,0.2,0.66,0.34
0042200102,1610612748,Miami,Heat,MIA,heat,240:00,0.571,0.429,0.475,0.131,0.393,0.074,0.131,0.123,0.344,0.517,0.483,0.688,0.313,0.578,0.422
0042200103,1610612748,Miami,Heat,MIA,heat,240:00,0.607,0.393,0.479,0.083,0.397,0.149,0.124,0.174,0.397,0.414,0.586,0.625,0.375,0.489,0.511
0042200103,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.541,0.459,0.465,0.101,0.455,0.131,0.081,0.131,0.364,0.478,0.522,0.733,0.267,0.579,0.421
0042200103,1610612748,Miami,Heat,MIA,heat,240:00,0.607,0.393,0.479,0.083,0.397,0.149,0.124,0.174,0.397,0.414,0.586,0.625,0.375,0.489,0.511
0042200103,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.541,0.459,0.465,0.101,0.455,0.131,0.081,0.131,0.364,0.478,0.522,0.733,0.267,0.579,0.421
0042200104,1610612748,Miami,Heat,MIA,heat,240:00,0.632,0.368,0.504,0.168,0.328,0.185,0.168,0.202,0.336,0.433,0.567,0.615,0.385,0.488,0.512
0042200104,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.588,0.412,0.509,0.035,0.342,0.114,0.149,0.149,0.474,0.552,0.448,0.923,0.077,0.667,0.333
0042200104,1610612748,Miami,Heat,MIA,heat,240:00,0.632,0.368,0.504,0.168,0.328,0.185,0.168,0.202,0.336,0.433,0.567,0.615,0.385,0.488,0.512
0042200104,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.588,0.412,0.509,0.035,0.342,0.114,0.149,0.149,0.474,0.552,0.448,0.923,0.077,0.667,0.333
0042200105,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,0.637,0.363,0.444,0.063,0.333,0.071,0.222,0.119,0.381,0.357,0.643,0.714,0.286,0.476,0.524
0042200105,1610612748,Miami,Heat,MIA,heat,265:00,0.591,0.409,0.516,0.109,0.398,0.07,0.086,0.188,0.406,0.333,0.667,0.824,0.176,0.5,0.5
0042200105,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,0.637,0.363,0.444,0.063,0.333,0.071,0.222,0.119,0.381,0.357,0.643,0.714,0.286,0.476,0.524
0042200105,1610612748,Miami,Heat,MIA,heat,265:00,0.591,0.409,0.516,0.109,0.398,0.07,0.086,0.188,0.406,0.333,0.667,0.824,0.176,0.5,0.5
0042200111,1610612738,Boston,Celtics,BOS,celtics,240:00,0.625,0.375,0.518,0.036,0.348,0.036,0.134,0.107,0.482,0.621,0.379,0.538,0.462,0.595,0.405
0042200111,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.704,0.296,0.667,0.121,0.152,0.172,0.182,0.192,0.545,0.545,0.455,1.0,0.0,0.605,0.395
0042200111,1610612738,Boston,Celtics,BOS,celtics,240:00,0.625,0.375,0.518,0.036,0.348,0.036,0.134,0.107,0.482,0.621,0.379,0.538,0.462,0.595,0.405
0042200111,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.704,0.296,0.667,0.121,0.152,0.172,0.182,0.192,0.545,0.545,0.455,1.0,0.0,0.605,0.395
0042200112,1610612738,Boston,Celtics,BOS,celtics,240:00,0.616,0.384,0.555,0.017,0.378,0.143,0.067,0.118,0.538,0.515,0.485,0.733,0.267,0.583,0.417
0042200112,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.525,0.475,0.509,0.132,0.453,0.104,0.038,0.208,0.377,0.444,0.556,0.563,0.438,0.488,0.512
0042200112,1610612738,Boston,Celtics,BOS,celtics,240:00,0.616,0.384,0.555,0.017,0.378,0.143,0.067,0.118,0.538,0.515,0.485,0.733,0.267,0.583,0.417
0042200112,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.525,0.475,0.509,0.132,0.453,0.104,0.038,0.208,0.377,0.444,0.556,0.563,0.438,0.488,0.512
0042200113,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.626,0.374,0.554,0.123,0.346,0.108,0.1,0.115,0.431,0.361,0.639,0.733,0.267,0.471,0.529
0042200113,1610612738,Boston,Celtics,BOS,celtics,240:00,0.478,0.522,0.393,0.066,0.516,0.082,0.09,0.238,0.328,0.542,0.458,0.857,0.143,0.689,0.311
0042200113,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.626,0.374,0.554,0.123,0.346,0.108,0.1,0.115,0.431,0.361,0.639,0.733,0.267,0.471,0.529
0042200113,1610612738,Boston,Celtics,BOS,celtics,240:00,0.478,0.522,0.393,0.066,0.516,0.082,0.09,0.238,0.328,0.542,0.458,0.857,0.143,0.689,0.311
0042200114,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.622,0.378,0.479,0.116,0.347,0.066,0.174,0.091,0.364,0.483,0.517,0.786,0.214,0.581,0.419
0042200114,1610612738,Boston,Celtics,BOS,celtics,240:00,0.551,0.449,0.465,0.031,0.372,0.14,0.163,0.093,0.434,0.467,0.533,0.688,0.313,0.543,0.457
0042200114,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.622,0.378,0.479,0.116,0.347,0.066,0.174,0.091,0.364,0.483,0.517,0.786,0.214,0.581,0.419
0042200114,1610612738,Boston,Celtics,BOS,celtics,240:00,0.551,0.449,0.465,0.031,0.372,0.14,0.163,0.093,0.434,0.467,0.533,0.688,0.313,0.543,0.457
0042200115,1610612738,Boston,Celtics,BOS,celtics,240:00,0.587,0.413,0.632,0.12,0.308,0.205,0.06,0.068,0.513,0.514,0.486,1.0,0.0,0.633,0.367
0042200115,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.573,0.427,0.437,0.118,0.479,0.067,0.084,0.118,0.319,0.5,0.5,0.684,0.316,0.578,0.422
0042200115,1610612738,Boston,Celtics,BOS,celtics,240:00,0.587,0.413,0.632,0.12,0.308,0.205,0.06,0.068,0.513,0.514,0.486,1.0,0.0,0.633,0.367
0042200115,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.573,0.427,0.437,0.118,0.479,0.067,0.084,0.118,0.319,0.5,0.5,0.684,0.316,0.578,0.422
0042200116,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.628,0.372,0.483,0.067,0.375,0.033,0.142,0.108,0.417,0.517,0.483,0.867,0.133,0.636,0.364
0042200116,1610612738,Boston,Celtics,BOS,celtics,240:00,0.553,0.447,0.453,0.031,0.422,0.141,0.125,0.063,0.422,0.379,0.621,0.722,0.278,0.511,0.489
0042200116,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.628,0.372,0.483,0.067,0.375,0.033,0.142,0.108,0.417,0.517,0.483,0.867,0.133,0.636,0.364
0042200116,1610612738,Boston,Celtics,BOS,celtics,240:00,0.553,0.447,0.453,0.031,0.422,0.141,0.125,0.063,0.422,0.379,0.621,0.722,0.278,0.511,0.489
0042200121,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.517,0.483,0.347,0.017,0.521,0.099,0.132,0.256,0.331,0.714,0.286,0.81,0.19,0.762,0.238
0042200121,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.586,0.414,0.515,0.139,0.386,0.168,0.099,0.109,0.376,0.385,0.615,1.0,0.0,0.59,0.41
0042200121,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.517,0.483,0.347,0.017,0.521,0.099,0.132,0.256,0.331,0.714,0.286,0.81,0.19,0.762,0.238
0042200121,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.586,0.414,0.515,0.139,0.386,0.168,0.099,0.109,0.376,0.385,0.615,1.0,0.0,0.59,0.41
0042200122,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.563,0.438,0.521,0.042,0.344,0.135,0.135,0.125,0.479,0.44,0.56,0.909,0.091,0.583,0.417
0042200122,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.475,0.525,0.405,0.143,0.464,0.071,0.131,0.262,0.262,0.706,0.294,0.923,0.077,0.8,0.2
0042200122,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.563,0.438,0.521,0.042,0.344,0.135,0.135,0.125,0.479,0.44,0.56,0.909,0.091,0.583,0.417
0042200122,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.475,0.525,0.405,0.143,0.464,0.071,0.131,0.262,0.262,0.706,0.294,0.923,0.077,0.8,0.2
0042200123,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.62,0.38,0.495,0.062,0.309,0.103,0.196,0.186,0.433,0.583,0.417,0.8,0.2,0.647,0.353
0042200123,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.622,0.378,0.529,0.059,0.382,0.069,0.088,0.118,0.471,0.37,0.63,0.385,0.615,0.375,0.625
0042200123,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.62,0.38,0.495,0.062,0.309,0.103,0.196,0.186,0.433,0.583,0.417,0.8,0.2,0.647,0.353
0042200123,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.622,0.378,0.529,0.059,0.382,0.069,0.088,0.118,0.471,0.37,0.63,0.385,0.615,0.375,0.625
0042200124,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.538,0.463,0.545,0.091,0.307,0.159,0.148,0.182,0.455,0.667,0.333,0.444,0.556,0.606,0.394
0042200124,1610612755,Philadelphia,76ers,PHI,sixers,240:00,0.736,0.264,0.563,0.083,0.281,0.073,0.156,0.156,0.479,0.407,0.593,0.889,0.111,0.528,0.472
0042200124,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.538,0.463,0.545,0.091,0.307,0.159,0.148,0.182,0.455,0.667,0.333,0.444,0.556,0.606,0.394
